;ID;ocupacao;estadoCivil;educacao;creditoImob;emprestimo
17357;27a82d00-1b68-4387-aa96-2a81a8228133;administrador;single;graduacao;0;0
17358;6b398718-fd10-4520-8775-54237830a44d;estudante;single;medio;1;0
17359;3904efe3-5380-4e26-9412-79dcac4130b7;operario;divorced;desconhecido;0;0
17360;09497b4d-86bb-42c2-93d8-bd79714ab2d5;administrador;single;medio;0;0
17361;779d9068-cc74-49b2-a14b-402cf8054057;desempregado;married;desconhecido;0;0
17362;0072a6ac-456b-4646-94fb-24a0d8ae9dbe;estudante;single;desconhecido;0;0
17363;6c634594-5d51-44f8-a917-f500962a886c;gestão de empresa;married;medio;1;0
17364;8ba04ca2-1826-44e1-b67e-23fcb5a86cae;empregada;divorced;primario incompleto;1;1
17365;234f6c8e-f002-4bb3-b517-80e55015f6ff;estudante;single;medio;0;0
17366;b2d0f61c-b574-4340-a618-5a0655affed3;tecnico;married;medio;1;0
17367;d4ba8757-e0a4-4d88-8355-cc06a5dfaac4;desempregado;married;graduacao;0;0
17368;138226df-40db-4dfa-b11e-282e99bd8e4e;gestão de empresa;single;graduacao;unknown;unknown
17369;1b2e0252-6031-4dd7-8e32-25da7fcb13e6;Autonomo;married;desconhecido;1;0
17370;740190f6-ae06-479d-8214-aefa0d0cd627;operario;married;medio;0;0
17371;9aea1a0a-486c-471f-b96e-5400313918f4;administrador;married;graduacao;1;0
17372;a73948f8-d9ea-4d9a-bf95-4d65d8ced381;administrador;married;medio;1;0
17373;fdbfe65e-f9d9-4981-86a7-dff42e452243;operario;married;primario;0;0
17374;65f507f4-5ad8-4ee8-b7a1-0f245597458f;tecnico;married;profissionalizante;0;1
17375;7c00d621-d7ee-4fa3-9c7e-68d584f3703c;empreendedor;single;graduacao;1;0
17376;443b5aab-144d-4780-b113-12e1d6f34927;tecnico;single;profissionalizante;0;0
17377;af6aabdf-1f69-4ecb-916a-7ff1f1dd9920;desempregado;married;profissionalizante;0;0
17378;f4275764-849c-43aa-b6fc-51215a100216;operario;single;primario;1;1
17379;413d9084-9601-4f7b-9864-86ac2831760a;gestão de empresa;single;graduacao;1;1
17380;73b030e6-1f90-4d1e-8fb2-48e9ea048982;gestão de empresa;married;graduacao;1;1
17381;69e50c4c-9324-499e-9ee1-6652840fe0bc;administrador;divorced;graduacao;1;0
17382;d946482d-9192-451f-8856-e246cd9b2ec5;operario;married;fundamental;1;0
17383;39e51228-ed0f-4a78-aa0d-1aadffb16d35;tecnico;single;profissionalizante;0;0
17384;2dfd5bd2-5216-4aa1-9339-5b815f3b5c47;administrador;single;profissionalizante;0;0
17385;d99e0e37-6039-419f-b575-e02fa81f28c4;administrador;single;graduacao;1;0
17386;02f90394-298b-4e5f-a7f2-69fe9b78f99b;tecnico;single;profissionalizante;0;0
17387;ee4f4ce9-66ef-4e22-8d45-ad0c2f5bc5e3;administrador;married;fundamental;1;0
17388;883ab21e-f862-497c-8d63-82771e7edbd6;empreendedor;married;fundamental;1;0
17389;aabc2c4d-0d63-4197-9ab2-1c5cb8934413;servicos;married;primario;1;1
17390;5242e9f8-3ae4-49eb-bbf1-d0df9a51593d;administrador;single;graduacao;1;0
17391;a2586a04-633c-4cb4-bd42-f53e261bc6aa;tecnico;divorced;fundamental;0;1
17392;eba5899b-91e6-419d-94fd-25f2f57abf23;administrador;single;graduacao;0;0
17393;c9479628-0fc8-42bd-b8fc-bb4b3a756071;administrador;married;graduacao;0;0
17394;932679bd-6f74-403b-a6c3-1c8e02e2a458;administrador;single;medio;1;0
17395;d80c86f0-2aa6-4989-b80b-82f679bc7d6c;operario;married;primario;0;1
17396;02d416d9-8038-4b8b-a9cb-60b760221e3f;tecnico;married;graduacao;1;0
17397;5eef5483-58f4-461c-b83c-b4a1a4cb657b;operario;married;fundamental;0;0
17398;425197cd-86e5-4d89-9fd7-2824c8b75805;operario;married;fundamental;0;0
17399;f60857f0-d8f9-4c3f-be7c-40b8df8799aa;administrador;married;graduacao;1;0
17400;a4c30210-516e-4a2e-90be-e9e31755cbf0;administrador;single;medio;1;0
17401;75fad4f8-775b-4382-af08-6f1b06a309ae;Autonomo;single;medio;1;0
17402;f92db82f-b4f5-41e1-b4fc-bb77ca3ae8b8;servicos;single;medio;0;0
17403;9431910a-dd9a-48fb-97d8-e77c32165a5e;administrador;married;fundamental;0;0
17404;97d1f927-d439-4352-b508-ea14b8e871ac;tecnico;married;graduacao;1;1
17405;cbab92db-88a4-4ffa-b155-d6cec0753d65;tecnico;married;profissionalizante;0;0
17406;dbc38eed-68d4-412d-bbb3-6598577403b2;operario;married;primario incompleto;0;0
17407;973aeea6-0eab-4efd-b5f2-bd131478e5fe;administrador;married;graduacao;1;0
17408;bc322943-9bab-4b10-8c81-c8cae6d78189;operario;married;profissionalizante;0;0
17409;b9269d90-f401-4f80-bf3c-af56a3f5d070;administrador;single;graduacao;1;1
17410;9bdc0056-5264-4e08-a41c-85cd90743b59;servicos;single;primario;0;0
17411;aa4945bf-1a74-48bd-a7e2-71c115ffbea3;Autonomo;married;primario incompleto;0;0
17412;d711c179-5550-4e2f-af02-92d6114e1193;servicos;single;medio;0;0
17413;9c4a69bc-10ac-4bb5-82bf-50f8000834c6;operario;married;fundamental;0;1
17414;a42e43e1-f3da-4249-9f55-5801d45967de;operario;married;primario;1;0
17415;afc68e38-5adb-4b5a-97a2-c0c46387a8e6;gestão de empresa;single;profissionalizante;1;0
17416;a16417b1-3bf4-46af-9d28-0aa351ef06d9;operario;married;primario;1;1
17417;8a98545a-9c82-428f-910b-1a60d17a8b94;servicos;married;medio;0;0
17418;1b3123e0-e498-4b77-a3b4-8f9a33aae5d4;operario;married;primario;1;0
17419;cdc9679e-3c6c-4bb4-b9e5-ecf73750417a;tecnico;divorced;graduacao;1;0
17420;3da312d4-30d7-4ab2-ac87-fdf454b71781;administrador;married;graduacao;0;0
17421;cf1e79f3-316a-4a17-be53-18b5971a78a7;gestão de empresa;married;fundamental;1;0
17422;633300d4-60a2-4fc1-a63b-788fd83affbd;operario;single;fundamental;0;0
17423;e6b14a0e-092b-4358-9280-2bdb2756a455;operario;married;fundamental;1;0
17424;b5916585-f2ab-4960-815b-b0624338296f;administrador;married;desconhecido;1;0
17425;267fcfb3-7d7e-425d-8cba-81a93065a3bb;Desconhecido;married;desconhecido;0;0
17426;a4c24e18-d40e-49da-a7d5-e3f7918ed6ff;tecnico;married;profissionalizante;1;0
17427;9f49b51f-96f4-422c-9868-9a665f1d56f5;gestão de empresa;married;graduacao;1;0
17428;7888604f-2ecd-4352-ab5c-ed48086a9914;gestão de empresa;married;graduacao;0;1
17429;f392d8f5-9b27-42f5-94fa-e0287d015ff5;tecnico;married;profissionalizante;0;0
17430;dee934be-f18f-4c3d-9bb8-ac937832c23b;operario;married;primario incompleto;1;0
17431;bea05ce8-f277-4ef9-9703-bbef527877ad;tecnico;married;graduacao;1;0
17432;423d8024-d176-4609-99a7-628c455d9e7c;administrador;married;medio;0;0
17433;006ac414-640d-489a-9618-47a21549e3de;servicos;divorced;medio;0;0
17434;6c7aac9a-e4c2-4780-882e-dd7b259d4886;administrador;married;graduacao;1;0
17435;32563702-eab7-43a3-b181-225b20d45150;administrador;single;medio;1;0
17436;9142ff56-e874-4087-b5a6-15eef2c2ea9f;Autonomo;married;profissionalizante;1;0
17437;04d54f15-34c2-478c-a51c-97d65f6d43f2;operario;married;fundamental;1;0
17438;9fb9f982-2f41-4d0e-a980-825b02eeff9c;empregada;married;medio;unknown;unknown
17439;ae3d301b-048a-45da-8665-4208598534c5;administrador;divorced;fundamental;0;0
17440;f2b4c8ac-b73a-40db-884b-1d2c3f2f96dc;servicos;married;medio;1;0
17441;45b7cbe7-9500-4312-9356-e3f28e72ad76;operario;married;profissionalizante;1;0
17442;7e5f3dd6-e618-43d4-a85d-221e41a055b6;administrador;divorced;graduacao;1;0
17443;62a876d0-5251-4ae7-8631-2ebb46db0624;operario;married;primario;1;0
17444;7faeffa0-89c0-47d0-8b2f-55f217d48b36;operario;divorced;primario;0;0
17445;36733248-7091-4436-ab50-2cb722c37488;servicos;married;medio;unknown;unknown
17446;ade116a2-5f58-4cdf-8afe-4ca8432be92c;gestão de empresa;married;fundamental;0;0
17447;039c1fe3-15be-4b0d-b581-39eeb4bad94d;estudante;single;profissionalizante;0;0
17448;2eb13a34-54fb-4906-a89b-9fa55924a95b;aposentado;married;medio;1;0
17449;c419d9f4-9b9a-4f73-82ce-0b51964c1f2b;administrador;single;medio;1;0
17450;30b78120-ce6e-4efd-94d4-5c81e97be028;operario;divorced;primario incompleto;0;0
17451;278e461c-7037-4b61-bc52-5545674b123d;desempregado;divorced;medio;0;1
17452;7a03e617-9c4a-4105-8d91-2f9f7ddef8f7;administrador;divorced;medio;0;0
17453;65c3e652-5883-45f6-a952-771fe8122de8;operario;single;medio;1;0
17454;71c4f2be-a223-4a92-b1cd-1c7855d52bbf;tecnico;married;profissionalizante;1;1
17455;c99d86eb-ab2f-4e4f-b65f-791e00aecd6f;gestão de empresa;single;medio;1;0
17456;92b3591d-a33c-450b-b7b2-29252b282e03;tecnico;married;graduacao;0;0
17457;dd6824d1-4a71-4f0b-af04-a2fa0f16b471;operario;married;fundamental;1;0
17458;5f03d1fa-aa9c-4f32-958f-a26e32464987;operario;married;desconhecido;0;0
17459;ff1248eb-9a59-4ec1-ad83-cc12d3cf29be;administrador;married;medio;1;1
17460;ed02439b-5066-405d-b2d5-20c2974f2262;Autonomo;married;primario incompleto;0;0
17461;ee8d8455-0812-4f4b-9e8d-ba3fa9651951;administrador;married;medio;0;0
17462;d088dd68-ebb1-4868-af87-dea4be0bcce1;operario;married;fundamental;1;0
17463;5cc7c0b8-d4a2-4572-beb5-ba9832a17670;servicos;single;medio;0;0
17464;49e4a46d-acf5-4b10-8837-2b8831f9aba7;operario;single;primario incompleto;1;0
17465;9efcebb5-bd6c-4d2c-904f-19df3610e71b;operario;married;primario incompleto;1;0
17466;f61183a6-63ae-4bd6-8fe7-4ab0ebd61ada;empregada;married;primario;0;0
17467;fcde65f0-90de-4d04-b14f-fcf57ae5fa99;Autonomo;married;medio;1;0
17468;ca8ab546-043c-4c84-8200-2aa8579d2088;tecnico;married;graduacao;1;0
17469;3db7995b-a5ab-415f-b56e-9535a593dbf4;operario;married;primario;1;0
17470;4d79355c-52a1-4993-8258-54c41b5a1b4d;operario;married;graduacao;0;0
17471;8a78d326-09ed-496f-8c3e-7adca66d162f;servicos;married;medio;1;0
17472;73515a1d-612c-46cd-afe8-36098fa115be;operario;married;primario incompleto;1;0
17473;6fc9b541-0fc4-46b9-aa38-259a4345fb78;estudante;single;medio;1;0
17474;cd26c99e-ec6a-4e03-bcfd-cf4a16d8de0e;aposentado;married;fundamental;1;0
17475;5524ff63-858b-4a9f-a7db-ef1d6c2d58b1;tecnico;married;profissionalizante;0;0
17476;0ef601a4-21da-4aa8-afaf-58db7a1daea0;administrador;divorced;medio;0;0
17477;f6b5c3e7-f9a5-403f-88c9-555614811328;operario;married;primario incompleto;1;0
17478;bd99b76f-80ca-4871-8ba1-840027c35bea;empregada;married;primario incompleto;1;0
17479;2d4bd45f-2801-423f-9567-694355022df5;administrador;married;graduacao;1;0
17480;a9462806-9d9c-47a5-8d6d-22a9e6b7708b;servicos;married;medio;1;0
17481;4e4e12de-8525-4fd8-89d4-415b68a139cb;administrador;single;graduacao;1;0
17482;b785bbbf-6c18-4f74-9b42-54f0dce88bbd;desempregado;married;fundamental;0;0
17483;3f922b5b-0284-4d9e-9f04-d85a4b1cc8d4;aposentado;married;profissionalizante;1;1
17484;36966876-f81a-4f5d-901a-e6dba372d201;servicos;married;medio;0;0
17485;de450ee8-333e-444a-a30e-a30cc5c2e415;operario;married;primario;1;0
17486;69535997-6c22-431c-b798-d6c209117120;servicos;married;medio;0;0
17487;b597a81e-8216-4f46-bad1-deb081c18327;operario;single;medio;1;1
17488;727fd0bc-a50f-4cb8-b91e-dbe1b9e74912;servicos;divorced;medio;1;0
17489;1970b12f-ffb2-42e0-90c8-e5f7532d5d31;operario;married;primario incompleto;0;0
17490;d7e1cc54-99d3-45d8-b057-7c5da56f2a51;tecnico;married;medio;0;0
17491;bcc6c76c-eab8-4e9b-bd18-ba59ab613589;empreendedor;married;graduacao;0;0
17492;2e8fc039-4668-49db-aab8-7ff6e719c0a0;tecnico;married;graduacao;1;0
17493;8ab731a2-4994-490c-a492-a4ad34f09abc;desempregado;married;graduacao;1;0
17494;33f3a86a-937f-4ae3-acd6-d518a2f747df;administrador;married;graduacao;0;0
17495;5beb2775-1f2e-49a5-a885-25e0d1b156cc;Autonomo;married;fundamental;0;0
17496;921edf58-84de-4371-8a2c-f183d1358900;servicos;married;medio;1;0
17497;586aca6e-6451-409d-8a6a-cc168ac5d6c2;tecnico;married;graduacao;1;0
17498;a14d7a0c-a046-4e41-942c-3026a0012c37;tecnico;single;graduacao;1;0
17499;ccff4293-12dc-4628-b916-0021b765b10f;operario;married;fundamental;unknown;unknown
17500;42b50493-61e1-44f0-ad2a-bb349dedc145;administrador;single;graduacao;0;0
17501;c553a350-1703-4673-b885-59e7b51d3f05;administrador;married;graduacao;1;0
17502;8ccf9616-ad3e-4e78-84ab-4f217caa6715;Autonomo;single;profissionalizante;0;1
17503;9acc8f4c-f94f-4a6a-ac7d-99b91686d888;administrador;married;graduacao;0;0
17504;9cd212fe-4713-4be6-b848-db65f0ea6645;administrador;married;medio;1;0
17505;e51d67d8-9baa-4305-8881-2d35296eb7a2;tecnico;single;graduacao;0;0
17506;c343ce79-3087-40d2-b75d-40572b5935e8;administrador;single;medio;0;0
17507;880074e8-8f92-4f61-b61d-6633d38d6ab2;operario;married;primario incompleto;1;0
17508;1f06ee6f-37d4-4641-a999-4c24ac8d8c73;gestão de empresa;married;graduacao;0;0
17509;c68d7031-cc53-4747-af08-d14564adc873;aposentado;divorced;graduacao;0;0
17510;49e0827b-65b6-4cb9-8fb6-886e7369de3e;estudante;single;medio;1;0
17511;9902b165-cc71-4380-ab06-3fbfce5625bf;administrador;married;profissionalizante;1;0
17512;5e0fed51-e9c4-482a-a422-2385bffdba1b;operario;single;medio;0;0
17513;8b511cc9-654a-4b3e-aa3d-9170ac893d73;operario;divorced;fundamental;0;0
17514;7c77c793-3273-4bcd-ab70-02ab57b1dbdc;Desconhecido;single;primario;1;0
17515;b4fa4737-2d07-4ef4-a0a6-8d58bff7113d;gestão de empresa;married;graduacao;1;1
17516;8c828892-f621-40ce-b036-cad3da74baeb;tecnico;divorced;profissionalizante;0;1
17517;0224586d-2505-44c7-9d23-99aff970faea;empregada;married;graduacao;1;0
17518;ba86405f-6ce7-4d61-b6b4-af1975b69e42;administrador;single;graduacao;1;0
17519;18c0d6bb-ca1b-403f-8f9d-d9c08d74fc04;tecnico;single;graduacao;1;0
17520;b2dbbf69-c4b5-49e5-9732-f83c938340a1;administrador;married;medio;1;0
17521;712c4aab-86a6-4034-9db0-efba7bc6a54d;estudante;single;graduacao;0;0
17522;c3baf284-7b2e-4f45-95a9-9e7deb8e819a;administrador;single;graduacao;1;0
17523;5dddcdc0-64d3-4af4-a986-916632db0203;aposentado;married;graduacao;0;0
17524;c85d9949-2eff-413e-8d46-41340c8e539d;servicos;married;medio;1;0
17525;23c35001-7c87-4f7b-b5db-a23784558273;tecnico;single;graduacao;1;0
17526;30efb864-04ef-4ecd-8b37-e9ffa639ed56;operario;divorced;fundamental;0;0
17527;514bb6e8-931e-490f-bccd-dc6aeb61c9d7;tecnico;married;graduacao;1;0
17528;34445bb9-0dae-4457-a9c4-04d2b8164d6e;estudante;single;primario incompleto;1;0
17529;0a8affd6-6ef0-4b6d-8ff7-0bbe0641f1d2;servicos;single;medio;0;0
17530;bc618b1a-1581-4077-8260-b0fd2a560454;administrador;married;graduacao;0;0
17531;7fdb5586-8b78-49d0-8011-e87b4212c2a8;administrador;single;graduacao;0;0
17532;c64fc94a-79a7-460d-8a34-2e8eb5bb8061;administrador;married;graduacao;1;0
17533;bf586fbc-b860-41d2-b8c9-fe05a16b90da;administrador;married;primario;0;0
17534;6d88e36e-feb2-412e-baaf-8740d20f8183;servicos;divorced;medio;0;0
17535;844972e7-08f6-40a2-a9b3-0055e5635bb0;gestão de empresa;married;medio;1;1
17536;2ed73fb9-2bb6-4780-999a-19cd417af96e;desempregado;married;fundamental;0;0
17537;37a40ca7-2269-4cc9-b66f-3e0715ff4cb0;tecnico;married;desconhecido;1;0
17538;706ce177-041f-4c93-813a-c2862068942c;gestão de empresa;married;graduacao;1;1
17539;2e1afbfd-7b6d-4a3d-9d77-d149129f99f7;administrador;married;graduacao;0;0
17540;f5274138-707b-4e41-9af6-5b4be8127ff2;administrador;single;graduacao;0;0
17541;70de92c0-041a-4a48-a041-3d024cc480b0;administrador;single;graduacao;0;0
17542;22cdf8f5-c1f3-43dc-baee-08db48f3d84b;servicos;married;medio;0;0
17543;4b4d3f5a-614e-44c5-8705-76b9f460b493;administrador;married;graduacao;0;0
17544;056dc955-3422-4ff2-92a5-4a7eca4def40;tecnico;single;graduacao;1;0
17545;be178a14-507d-4c7e-8724-1feb1a79915a;servicos;unknown;medio;1;1
17546;336a507d-0667-476e-96d3-8ccb755a712e;administrador;single;desconhecido;0;1
17547;43bdda09-d3a9-4cb9-bad1-e55f8b24a189;empreendedor;married;graduacao;1;0
17548;989d2cd3-eb09-468e-a85f-44b189a8e9f5;aposentado;single;fundamental;0;0
17549;3ad40140-36ac-462b-b828-6c12d4b548c5;administrador;single;graduacao;1;0
17550;6ec6b21a-7782-4b73-842e-0719215abbab;servicos;single;medio;0;0
17551;ea0065e2-e02e-48e9-bec1-ee0af9cbd026;operario;married;primario incompleto;0;0
17552;f18b6440-a1ef-494f-9cd1-d456c59ed63c;estudante;single;desconhecido;1;0
17553;edb5e650-1278-4500-b2b1-20a3a5a205ce;gestão de empresa;married;graduacao;unknown;unknown
17554;ed4c40d9-569d-4843-a90e-2a3c250f9bc5;operario;married;primario;0;0
17555;e9ad6f2f-cd71-438a-b94b-b00791767bf9;tecnico;married;graduacao;1;0
17556;eef53491-5c52-4a8e-878a-93d6652f339e;tecnico;married;medio;1;0
17557;ede50c85-04ea-46ca-98fa-1d3922bdffb9;administrador;single;graduacao;0;0
17558;992ee987-082b-4ee0-920c-88b8148d7e3e;operario;single;medio;0;0
17559;1a13e820-10c2-4be2-935c-1527539ed095;aposentado;single;graduacao;0;0
17560;ff8e0e0e-f00c-4f97-84d5-38aacf50cc75;administrador;divorced;medio;1;1
17561;b6b0c686-6889-4f60-b2cc-ac3e277161cb;administrador;married;graduacao;1;0
17562;1af6fad7-6085-47d6-b535-2337bf6562ca;Autonomo;divorced;medio;1;0
17563;305cd455-bf01-4562-8769-b0745e57b511;empreendedor;single;graduacao;0;0
17564;40fd58e6-4252-4197-9e38-38157818f909;Autonomo;married;desconhecido;0;0
17565;6278b4c9-b5cc-43d4-a3c8-a2e7c63d70bd;gestão de empresa;married;graduacao;1;0
17566;0e26d0ed-dc00-45df-a8fc-61db849ec7d8;Autonomo;married;medio;1;0
17567;a09725d9-0d05-4c90-b94e-e25ec2fecb44;aposentado;married;graduacao;0;0
17568;7067d5f9-ae39-45a3-a8fe-966b67f1196e;operario;married;profissionalizante;1;0
17569;8a9453e2-3202-46cb-93c4-2d81111fed88;operario;single;medio;1;0
17570;8d135918-9dd5-47ce-a3f5-941814cef1b9;administrador;married;graduacao;unknown;unknown
17571;fa818bbc-3fcd-4c0f-8b93-765928896f5d;operario;married;primario incompleto;0;0
17572;4be13567-3062-42e0-898e-e36ec91fb93d;administrador;single;medio;1;0
17573;df11308c-b343-4dac-81db-e0a88dd10ced;Desconhecido;married;desconhecido;1;0
17574;df84974f-7d56-46c9-a0f4-0558b29553af;servicos;married;medio;1;0
17575;8eb1c022-b9dc-4579-a1c5-ff4d9e0b0617;servicos;married;medio;0;0
17576;7dfb123f-ed78-4135-b2be-fa77a2c0f545;Autonomo;married;primario incompleto;1;1
17577;a57b8d85-d9c1-4beb-a3e4-53bcbe238187;operario;married;fundamental;1;1
17578;be84b2a4-8b49-446a-985d-21a4800c819a;desempregado;married;fundamental;1;0
17579;e41249f0-67bd-4778-96fa-a3b2b18e578c;operario;married;fundamental;1;0
17580;b8924d84-92ab-4732-a535-742fce31cdc0;operario;married;medio;1;1
17581;704c8eb0-4c1a-40c4-a352-60d63767df73;empreendedor;married;graduacao;0;0
17582;da9f1d30-9872-4a0e-9808-0aea213800a0;empreendedor;married;fundamental;0;0
17583;b0cbbc81-bdf9-45a7-98e7-9b293f7a4806;tecnico;married;profissionalizante;0;0
17584;4eab11b7-c010-4bfa-ba50-921bca764136;tecnico;married;primario incompleto;0;1
17585;29869145-c9db-4873-bcf1-9ee9625f6b0b;aposentado;married;graduacao;0;0
17586;1799f092-a46a-4f7e-a87b-e0702888420c;empregada;divorced;primario incompleto;1;1
17587;53f148d2-408a-4f4b-a794-de32b8edc38a;administrador;married;medio;0;0
17588;c59336e3-f2af-49ae-bbd8-ad1acc5b285d;operario;married;primario;1;0
17589;36359dbc-0dc6-40e6-bc74-6326d82ca528;tecnico;married;graduacao;0;0
17590;655da19b-3c84-4e7e-8d3f-6b8ca93696b8;administrador;single;graduacao;0;0
17591;dfb199bf-493f-4631-89c5-23186149ac4f;servicos;married;medio;1;0
17592;0bfcb4a9-ed84-496e-81fa-7551e501c51b;servicos;married;medio;1;0
17593;42454a11-0d24-4c00-9532-61eccc06efa5;operario;married;fundamental;0;0
17594;5aeeeb76-0e80-40e8-bd84-7d6a94923312;tecnico;divorced;profissionalizante;1;1
17595;07488daf-886b-462f-beac-42316de4e8f7;Autonomo;married;primario incompleto;0;0
17596;5ac5137a-0822-4279-9d46-cbdda73eb95b;estudante;single;fundamental;1;0
17597;886811e4-eea6-46be-8a0c-9059f641b379;servicos;married;primario;1;0
17598;72a58954-68d4-4682-9a2c-fa9061719535;servicos;married;medio;0;0
17599;e2bff6da-c9d3-458b-a3f5-4a75cd0dbe33;tecnico;single;profissionalizante;1;0
17600;d276dfa8-8d63-4c7f-bdff-9a568efbdbea;administrador;single;medio;0;0
17601;e44ee2b0-9718-4ee3-8922-1450e7c9b1b0;tecnico;married;profissionalizante;0;0
17602;ec141a6c-80de-4f9e-9ac9-c724cdb68a6f;administrador;single;medio;0;0
17603;90a743fa-b6c2-4113-86b0-8e1aeb25311d;empreendedor;married;desconhecido;0;1
17604;57a8710e-f175-45a5-a090-a7308821d181;empreendedor;married;desconhecido;0;0
17605;4a5895a1-fd86-4d2e-b733-f74952f4086b;tecnico;married;profissionalizante;1;1
17606;673bed1c-8e7d-4bcd-af33-363fce886da1;tecnico;married;graduacao;1;0
17607;dea35683-88f8-4877-a432-4aae83155f29;operario;married;fundamental;0;0
17608;3aa01a5a-73f8-44fd-a5f8-9f68e06845eb;tecnico;married;profissionalizante;0;1
17609;6363b938-3435-4e8a-b9b8-11a3278d7d01;administrador;married;graduacao;0;0
17610;488a9b0c-a299-4759-a0e4-da9f27a48440;gestão de empresa;divorced;graduacao;0;0
17611;27185a6d-45ad-4e91-b309-4c55d34ff055;tecnico;married;profissionalizante;0;0
17612;d24bf8ea-3ae5-43d0-8eb9-a00e1a683469;operario;married;fundamental;1;0
17613;d458b650-f351-479b-a692-df04c66228d6;operario;married;fundamental;1;1
17614;882a7808-d767-4987-a450-100524c2c9ee;administrador;married;graduacao;0;0
17615;166288a6-e001-44ca-aebe-8c222c96ab57;gestão de empresa;married;graduacao;0;0
17616;f9753249-3f6c-49bc-a4a7-12f681d3aadf;operario;married;primario incompleto;1;0
17617;aa2a818b-eda1-4448-8353-0a6c8dbd0355;desempregado;single;fundamental;0;0
17618;628c9b73-6baf-414d-934d-bd7d6b4ec866;administrador;divorced;graduacao;1;0
17619;4dc3950a-3c27-4731-854d-6d8d43816422;Autonomo;married;graduacao;1;0
17620;c9a3428b-2ab6-4ea3-be44-f113be0d9dc1;servicos;single;medio;1;0
17621;5629812f-d5c9-456f-9a3f-dee07d2c07eb;tecnico;divorced;profissionalizante;1;0
17622;bd087fe6-e773-4802-805c-a42bbc902335;servicos;divorced;medio;1;1
17623;db2d54fe-39d3-441d-b913-f60023f04c25;tecnico;married;medio;1;0
17624;d440cd66-99e1-4a38-9298-57492f1752e6;empreendedor;married;fundamental;1;0
17625;5056236e-4dc2-44f3-8902-6392f5ee33be;operario;married;fundamental;1;0
17626;4b83ac27-5ec3-4ece-b835-88322f51d339;servicos;married;medio;0;1
17627;67868f16-6a34-4609-aabc-949ba439beda;administrador;single;medio;1;0
17628;e9faa26a-0bce-4bc0-a35c-6b129f7dabed;operario;married;fundamental;1;0
17629;4ba07da4-677f-4833-b9fc-90248a97e1ee;tecnico;married;medio;0;0
17630;bcc7cf3b-6e1c-4e16-a866-6d584f72cbb4;administrador;single;graduacao;1;0
17631;5b4e7e70-c0bf-4f33-b592-ff4c71269e0b;tecnico;single;profissionalizante;1;0
17632;46fef5e3-8e10-4888-84e1-87ff8af8f68a;servicos;single;medio;0;0
17633;ffefd1d7-d18f-42f0-91be-ed085506f4e5;tecnico;divorced;medio;0;0
17634;0c0e458f-d4b1-4d4c-80cb-121480d5a331;aposentado;divorced;graduacao;1;0
17635;6c9f7c17-d689-48b1-b884-24765e46504a;gestão de empresa;divorced;fundamental;1;0
17636;b5fa6b3d-5a51-4a5b-b703-4ae10f5a9dd7;aposentado;married;profissionalizante;0;0
17637;2b3fff30-50c6-4ef4-93d1-29bda8be7475;estudante;single;medio;0;0
17638;2be53499-0ffb-4b0d-ab89-cc289025585f;servicos;single;medio;1;1
17639;ce02f764-02c0-4d09-9cb9-654ff541d9ba;operario;married;medio;0;1
17640;2b16e345-7af9-4132-9d0b-fce6ff1174e2;operario;married;profissionalizante;unknown;unknown
17641;ccf8b137-24d0-4368-adfd-f8d0565faaf1;servicos;married;fundamental;0;0
17642;2ac45d35-456d-483d-ba59-8af6d84312c2;tecnico;married;profissionalizante;1;1
17643;e8aaed28-326b-471c-bb76-92eb604f5a62;administrador;single;graduacao;0;0
17644;29338b15-610a-4b98-bdfc-4949b21874f9;desempregado;married;graduacao;0;0
17645;d2ce29b5-7e2a-424e-9135-250a44eb0c3a;administrador;married;graduacao;1;0
17646;e3cd5d95-6494-47e1-b9b4-19a2e8797e42;tecnico;married;medio;1;0
17647;5f3c683e-e97d-4c8a-be9f-e56830dcf894;operario;divorced;primario incompleto;0;0
17648;4d09d620-18a7-4931-8be4-9a5a7ac993c0;tecnico;married;graduacao;1;0
17649;a4565748-8eec-438a-bd50-13f1e8649ff3;operario;married;fundamental;1;0
17650;13e09400-761b-4e27-9457-326005c30893;operario;married;fundamental;1;0
17651;f947fa1b-30a2-45a5-9b90-99c1645efd4e;administrador;single;profissionalizante;1;1
17652;cb950e3a-72d0-433e-9040-00c54f52596b;gestão de empresa;single;graduacao;0;0
17653;e10e3295-dbdd-47a9-867b-cbea89bfb0d0;servicos;single;medio;1;1
17654;01394d8f-97de-45e7-83dc-9986305177f2;servicos;married;fundamental;1;0
17655;9fff4eff-cc52-4376-8e53-3afeaebb6119;tecnico;single;profissionalizante;1;0
17656;6617a0c9-4581-408c-9ccc-c20f1ae2b82f;operario;single;primario incompleto;0;0
17657;01126989-1f58-44df-89f6-671affc224d1;tecnico;married;graduacao;1;0
17658;b2fb8d56-7a09-466a-835b-db12d49783f6;tecnico;married;medio;0;0
17659;95c0a245-347b-44c6-a229-2eb5de43af52;desempregado;married;fundamental;1;1
17660;d19f6f7e-35a5-4b4f-9168-04b09192c0fa;desempregado;married;profissionalizante;0;0
17661;f3d34ac7-934f-4de7-97f3-27c296eb28d5;tecnico;married;profissionalizante;0;0
17662;cd5022da-0cc6-489a-82fb-2d7b15d1c76c;tecnico;married;profissionalizante;0;0
